numero_de_cliente,probabilidad
620115832,0.8854346
679809112,0.88543
960841355,0.88464564
517465374,0.883708
839427641,0.88272476
830774260,0.8822489
1131555954,0.8799189
783944510,0.87939453
1179923514,0.87901306
1236309706,0.8784401
1049679792,0.87563485
563797027,0.87516034
315375723,0.87511694
614558130,0.87488997
457966219,0.8748673
266616403,0.87471247
465680374,0.87456
566422987,0.87451947
282315406,0.87418807
1440838176,0.87377083
306652778,0.87363034
635099205,0.87332994
1010399747,0.87309706
603728389,0.8726476
1024450309,0.872499
273019180,0.87132996
488872935,0.87119067
951539074,0.8704611
983005783,0.87043124
1000163117,0.8703667
638441239,0.86956966
959344895,0.8695194
477328581,0.86945784
840928986,0.86866504
341405363,0.868481
495191407,0.86844987
650007395,0.8675566
1249442553,0.8672689
330724102,0.86699474
889981843,0.8668337
995661549,0.86555445
1198583004,0.8650538
576147302,0.8645298
334868034,0.8640563
1222748992,0.86298245
787353922,0.86246693
439390973,0.8619188
900939355,0.8617209
894719337,0.8613675
559810030,0.8604376
596633902,0.8599911
1325996283,0.8593456
274914992,0.85934144
636828527,0.8589505
777072082,0.8586582
1094942851,0.85833055
1301383539,0.8580219
842621263,0.8579749
1234207214,0.8578056
1129172992,0.8574459
276343562,0.857434
681912551,0.85737693
1168793901,0.8567959
1089552153,0.856748
662068292,0.8559562
957095162,0.8555301
779012668,0.855055
1075552710,0.8545977
464422087,0.8542935
674915118,0.85423934
1211026763,0.8539896
353023962,0.85384095
1199448353,0.85362655
799055655,0.85343665
1526510558,0.8533431
851521280,0.85297215
454549155,0.8529304
719356587,0.85245323
1095641786,0.85222244
886267597,0.8520578
1462059365,0.8520147
809215633,0.8518809
615199959,0.8518425
853067774,0.85176754
1070520236,0.8516105
1318395168,0.85077536
654555709,0.8505621
296733526,0.85045767
1215010037,0.85035676
251404617,0.8497181
1489729137,0.8495653
1224089969,0.84954756
779846086,0.8493374
825106148,0.84853876
964454380,0.8483623
352906984,0.848025
901949760,0.84781635
715237805,0.8471368
293245719,0.8470479
1357857024,0.8467727
804186438,0.84617156
273950532,0.8460994
1112472330,0.8457922
1291643042,0.8456093
1207471134,0.8449799
513476046,0.84438455
300318182,0.8443669
1124826097,0.84428275
755000054,0.8435561
713605921,0.8433526
592537298,0.8431606
284742202,0.8428322
1178430043,0.842309
1092620488,0.84207743
1470697869,0.8418999
1435085248,0.8415524
908082049,0.8413212
1071064781,0.84101
1409886687,0.840963
1332194712,0.8409293
1435505821,0.83987415
612018883,0.8397438
607897411,0.83941424
1330362572,0.8391875
1318294749,0.83867913
750510588,0.83865595
289124393,0.8386102
846972966,0.83825207
812986404,0.8379027
928847010,0.83763945
879366655,0.83756226
874717632,0.83748376
1209658433,0.8373607
800143506,0.83735263
1224684326,0.8369625
892527222,0.8369199
1326528214,0.83686244
1081034126,0.8368452
1179268995,0.8366429
1017565122,0.8364803
1332032090,0.8364593
1331153463,0.83645904
595687674,0.8364315
499999337,0.8362673
634386778,0.8360693
433702733,0.83600056
1227062693,0.83583575
555973563,0.8351078
561575236,0.8347744
613282345,0.8347453
1502389566,0.8345254
796224332,0.8344499
1242766522,0.8344326
355159629,0.8337294
605252125,0.83320874
533361355,0.8328684
854247735,0.8327638
912704607,0.83271855
650904759,0.8321556
1066094066,0.83202124
571173675,0.83154476
706379573,0.8314684
810725082,0.831262
1439545978,0.83081484
587486728,0.83080626
1077262339,0.83080375
827991946,0.83030826
885898006,0.8299178
555521197,0.8297998
597060957,0.8295866
881186916,0.8292371
643545404,0.8291645
1213251185,0.82910645
961480196,0.829054
269980452,0.82893264
715968097,0.82858956
1163686892,0.8285495
739086926,0.8285058
788745591,0.8284563
548494891,0.8284547
1469402972,0.82823455
731111548,0.82809275
596528590,0.8278572
1122340744,0.827839
554650733,0.8275708
952783057,0.827562
462784371,0.8274802
688620743,0.8272575
495599069,0.8270019
1098369838,0.8267209
597643863,0.8267061
548156146,0.8264817
913911109,0.8264221
832508322,0.8262081
1303330334,0.82604533
606774623,0.82551193
685885466,0.8253082
1292054930,0.8245454
586766069,0.8244011
571712968,0.8243497
466558635,0.8241278
861519361,0.8238803
762935969,0.82380545
765803467,0.82361853
356662435,0.82358235
577689416,0.82315934
432245359,0.822476
458336545,0.82235974
902266336,0.8222173
348737160,0.8216773
308198538,0.82147086
976745944,0.821311
1317277778,0.821307
853474633,0.8209389
882749448,0.82059985
257555651,0.81976223
1089707559,0.819588
1327932710,0.8195403
1214674793,0.8194025
1320406352,0.8192483
826130848,0.8186375
888250924,0.81852114
989471062,0.8184287
840040589,0.8184141
1022578706,0.8183552
686530506,0.81824315
565288757,0.81770533
312082050,0.81754684
1391269212,0.81726015
1181883434,0.8166097
1458746221,0.81656456
780530068,0.81623286
547065955,0.81621516
943673082,0.8157673
455630516,0.8156271
799586784,0.8148422
334023540,0.8148095
959681813,0.8147027
845375062,0.8143257
594762736,0.8134449
899339334,0.81311786
1054766160,0.812956
782979247,0.8124925
1198753500,0.8121994
904668700,0.81214637
620383766,0.812111
677541223,0.81134874
934123798,0.8112381
1062670658,0.81100816
815919452,0.8108346
1238491830,0.8106249
856072002,0.8103655
729302670,0.8102072
877644703,0.8101923
1044883015,0.8096668
1067464736,0.80951965
573364408,0.8093603
981203105,0.80924165
1339083989,0.809058
904833807,0.8088066
908474185,0.80867547
667473568,0.8085421
998643975,0.8085331
752048039,0.8084947
595444019,0.80833006
626756500,0.8079511
306838372,0.8068887
547718219,0.8068441
1460168078,0.80683917
502653085,0.8065858
1060827347,0.80656797
727279018,0.8064082
457646218,0.8062515
776857675,0.8062109
749788536,0.8060622
714722722,0.80604637
550192923,0.8055676
943707139,0.80554426
780649812,0.80503225
268346083,0.8049008
1354107115,0.80481005
1442557062,0.80471057
661716489,0.8046697
777812144,0.8042734
267087361,0.803961
597188362,0.803916
811646656,0.8033819
465509358,0.8030122
1135197058,0.80284566
279931864,0.8028132
258659326,0.8024561
597392052,0.8021671
1213881716,0.80166876
893273193,0.8013693
1460824929,0.80121315
514647544,0.8010025
703907858,0.8006848
661111193,0.8004133
1159611218,0.80029285
815769665,0.80015886
322162831,0.80008256
1133731221,0.79969925
796934351,0.79953796
1095585919,0.7992424
1227786786,0.79898256
1339799406,0.7989225
1457705185,0.7984805
1210941076,0.7984673
946877062,0.79815537
626519121,0.79815304
763139292,0.79811335
452666178,0.7980243
938974247,0.79783344
1157980197,0.79736865
283272360,0.79729426
1302513039,0.7971543
733488976,0.7971123
252748301,0.79694045
1205141623,0.7964296
655744278,0.7963822
1028072454,0.796322
778944410,0.7962612
1211276542,0.7960325
1487441701,0.79588413
498154362,0.7957365
1318213502,0.79565406
1314047111,0.79551274
1419629524,0.7954308
556117595,0.7953076
735237111,0.79482013
1246638651,0.79450715
847466605,0.794449
703546874,0.79442686
330760490,0.79439205
1321310206,0.79430646
802542223,0.7942868
773525564,0.7942546
271024187,0.7939161
1301499936,0.7938169
1097228161,0.7937237
869678292,0.7936281
703454253,0.7932247
1453460903,0.79320735
324040923,0.79309404
288651966,0.7924073
843005073,0.79217064
1079973551,0.79181045
892835703,0.79159987
999158844,0.7915634
1219936994,0.79155207
734006322,0.79139555
1160582024,0.7906463
1234640837,0.7902245
973198556,0.790081
1063846237,0.78993756
1306743392,0.7897158
499946835,0.7895981
689201530,0.7894963
803563934,0.7890367
972751296,0.78882384
513974425,0.7887695
1006445423,0.78872454
999567231,0.78868675
1443557407,0.7886802
847304496,0.78853923
518362738,0.7884564
850217049,0.78829277
467505743,0.7881545
1048843684,0.7881279
1253836118,0.7880052
752226126,0.7875315
1451798310,0.7873772
1472200965,0.7872287
1333439797,0.78677356
945121780,0.7867087
778725776,0.7866535
600089549,0.78642845
582371479,0.78635156
954626581,0.7862352
1323606532,0.7859011
733887594,0.7858603
1243960120,0.7858027
614999925,0.78572035
1153816650,0.78569424
1231785747,0.78567326
710533069,0.7854001
1448688113,0.7851323
1205824221,0.78470445
348459960,0.7842829
603245758,0.78379667
1487871898,0.7833154
672560961,0.78272593
969043172,0.782523
1124539427,0.7823479
354304853,0.7822534
1316221430,0.782098
1012530086,0.78181314
1068600863,0.78162277
607773439,0.78157735
1019193581,0.7814983
947154698,0.7813345
349423917,0.7811908
511379532,0.781062
1437792745,0.78092647
262117167,0.78087777
695443213,0.7806927
584961922,0.78014624
639230157,0.78005564
804045251,0.7799048
861452051,0.7797656
829720978,0.77949804
730085687,0.77913916
820228790,0.77906835
470331951,0.7787386
453284011,0.77837
777042252,0.7782732
853893960,0.7781834
503399561,0.7775775
640026598,0.77757657
1434784794,0.77721214
999625498,0.7770449
973054379,0.77703154
1090960816,0.776662
1468992689,0.776322
1354829961,0.7763054
805266125,0.7762169
1462254959,0.77616465
1108674214,0.7761365
1196533092,0.7761269
1101639890,0.7761096
712351426,0.7760525
1351672446,0.77602947
1330071299,0.77533704
776262156,0.77495104
1177959008,0.77491987
614734544,0.7742888
643929290,0.7734459
1241707176,0.7733532
620129615,0.7732402
890153808,0.77295744
1019821918,0.77260363
845134908,0.7725396
777162731,0.7722723
250700362,0.7718382
867803632,0.77171284
884035080,0.77161807
551152567,0.77120435
1454996526,0.77116245
1123873669,0.7710751
752083701,0.7708794
1103788103,0.7703508
1463589958,0.77026284
1319397041,0.76995
986673214,0.76990545
1443443205,0.7698499
806120389,0.769755
1451756090,0.7697182
941313092,0.769061
1224082967,0.76898956
976192578,0.7688361
1329950018,0.76882327
840658576,0.7684566
819960711,0.768422
1161767450,0.768275
854527480,0.7682491
267575389,0.7680545
1009175226,0.76801556
477938318,0.7679452
957789502,0.76792586
1019205178,0.76778567
1042992599,0.7672208
719384589,0.7672132
1254410782,0.76718074
621857835,0.76690066
1231587531,0.76684964
800794089,0.76674044
911891616,0.76668453
348536681,0.7662872
1390838357,0.7661214
355984653,0.7658784
679020843,0.7657396
572352910,0.7657383
652989889,0.76431715
865381576,0.7641314
1203362207,0.764067
1000060512,0.76399404
628650707,0.76389927
309136594,0.7638569
489481869,0.76376927
1337312225,0.76355594
1002534848,0.76350087
491982688,0.76337945
1179415067,0.7630642
1066714316,0.76291084
1008634396,0.76283795
882883052,0.7625521
829599475,0.7619992
1317309717,0.761917
1318898141,0.7615616
633697399,0.7614597
1319687802,0.76145136
634842578,0.76138866
260754302,0.76136434
1390283752,0.76125467
675145717,0.7610812
1472357985,0.76104265
257381577,0.76088434
892732799,0.7608604
357715358,0.76080924
1038027871,0.7606547
261753844,0.7605923
1456042157,0.76039153
1495259998,0.7602266
918123743,0.7599019
1123252113,0.75979435
725911849,0.7596615
1218989818,0.75963676
1322131003,0.7594996
1224705112,0.75926524
740845931,0.7592283
833289878,0.7589873
695818714,0.7589494
315637466,0.75865567
825039709,0.7586096
860117632,0.7582963
327091026,0.7581092
875576712,0.75809276
629052023,0.7579247
1469185944,0.7578347
531819318,0.7574773
728243111,0.7568811
628386052,0.7568556
493250232,0.7562238
1110212315,0.7561635
1005086931,0.75604755
1315465245,0.7558938
505032546,0.7555711
493108677,0.75553054
491664360,0.7554843
990474395,0.7554587
715253125,0.7554191
1181746184,0.7554005
931728949,0.75527394
949211168,0.7552004
1065182842,0.7551814
646248366,0.75500983
841246442,0.7545949
643934688,0.7544779
1304801047,0.7542834
569496642,0.7541772
1109312688,0.75401384
1043751987,0.7539983
709322109,0.75397134
985241289,0.753955
616135760,0.7539223
1094550280,0.7535354
760537910,0.75345635
775949149,0.75342524
256410549,0.7533876
895510885,0.7533492
556990962,0.7533135
566491177,0.7532457
300333280,0.7531239
1334312447,0.752895
487763709,0.7527227
1452800106,0.7524709
909555033,0.75232315
602615158,0.75226724
335126566,0.75219554
1056928088,0.7519743
1145687327,0.75172865
1143370574,0.75164235
318896647,0.7516277
1458237842,0.75083256
625535258,0.75066125
348908535,0.750584
1301865522,0.750397
341180093,0.7503451
685630956,0.75031936
302346506,0.74986506
991804143,0.7497927
932097447,0.74936074
1336894717,0.74930537
325499826,0.74900407
781747877,0.74891263
652738078,0.74888337
1203704812,0.7487534
592064359,0.7485004
605231340,0.7481352
873479182,0.74798596
851543961,0.7479295
703349239,0.7479261
437038490,0.7478658
1009893922,0.7478179
320065233,0.7477206
1224486478,0.74742687
855732821,0.7471096
620508762,0.7470294
267228036,0.7470223
1463707806,0.746883
761806256,0.74676526
627631549,0.74672264
1066780610,0.74664885
571925112,0.74645793
345831524,0.7463791
1345754265,0.74629563
990418460,0.7461168
697611554,0.74584097
589454522,0.7456409
1187128420,0.74544704
872428009,0.7452695
835380337,0.74495006
886054137,0.7448148
680317704,0.7448075
1136617455,0.7445975
345167748,0.7444312
278145369,0.74435836
320606054,0.7440237
1180108391,0.74385345
267431649,0.743648
1176700721,0.7434099
1057531557,0.74317425
525565457,0.7430453
1496861916,0.7430268
1108679979,0.74284446
1218882397,0.7428122
1314275301,0.7422378
1442713493,0.74218047
260991024,0.74167717
849190530,0.74135697
733745749,0.74122256
555769148,0.7410002
696242276,0.74079216
823748758,0.7407853
649178938,0.740688
631683815,0.7402922
970712613,0.7402848
1033498661,0.74024063
289214017,0.7401839
530681800,0.7401371
1037884421,0.7396836
1077307258,0.7393173
736896851,0.7391903
853149158,0.7391592
636964898,0.7391402
270013048,0.7391073
1352229749,0.7390598
1217635928,0.73901534
856013803,0.7389083
870410267,0.73881346
1163109452,0.7386491
356824118,0.7385513
921204623,0.7384911
767281917,0.73822796
1092671538,0.7382268
272392952,0.738061
1163909463,0.73778737
1233928922,0.7375946
472586423,0.7375524
1130122722,0.7370348
1117972491,0.7369677
495134960,0.7369236
963601064,0.73659897
268237057,0.73635846
528100768,0.73634416
910394498,0.73601156
664971734,0.7359937
1439672434,0.73597765
455384025,0.73594844
690135367,0.7358029
891444836,0.7357482
643452637,0.7355787
971891993,0.73546314
499679994,0.7352769
1314774047,0.7352564
1359564757,0.73518497
988656030,0.73516023
924261651,0.73507833
804298087,0.7350641
957113471,0.73490006
1059284576,0.7348307
1332728984,0.7348223
951019901,0.7345495
324602676,0.73446095
1384446374,0.7341671
1182371096,0.7341278
746018355,0.73411655
449351352,0.7340108
1092717482,0.73377013
774211006,0.733753
748375210,0.73365176
457965126,0.73361915
297387687,0.7334894
714961049,0.7332659
456981562,0.73318875
687004829,0.7331487
1175904143,0.73299867
1037880484,0.7328015
520124801,0.73276675
1170965154,0.7327644
685436600,0.73260415
509475556,0.7325528
598687375,0.7325522
1144169714,0.7325113
767157937,0.7324382
1051557808,0.7321742
528598924,0.7319569
461565538,0.7319232
1454504996,0.7317166
1493825886,0.7316851
923224919,0.7316568
729212089,0.73151577
807228223,0.7314742
971108609,0.7314454
753746139,0.7313598
898779699,0.7312824
928117666,0.73121744
973583168,0.7310508
253649892,0.7308327
1453901160,0.73081124
458154443,0.73053706
465337547,0.7304671
938781206,0.73038566
287832706,0.73032176
461695495,0.7302994
1253149728,0.7302855
1199235918,0.73004335
1054294835,0.72976303
591820934,0.7296886
295575154,0.7296044
869308479,0.7295397
254087460,0.7292861
1318618397,0.72921866
1056108751,0.7290002
1112136282,0.7288001
629859908,0.72871387
976485670,0.7285043
714527427,0.7284787
1471975038,0.7284341
946183311,0.7283583
549628251,0.7282937
1201445096,0.72815645
1133980999,0.7281192
796195305,0.72798973
1248556564,0.72764343
304396409,0.7275844
308164191,0.7271913
1147326503,0.72707343
1059217556,0.72695553
440775341,0.7269443
457532887,0.7267974
846639472,0.72627485
708128877,0.7261983
846552102,0.7261579
604732670,0.7260642
991344773,0.7259922
274479397,0.7258818
328983918,0.72547054
1451952333,0.725369
906065766,0.7252556
1463719403,0.7252371
330896648,0.72498333
1358707274,0.72498155
1053950692,0.7246044
698971498,0.7245902
1153649647,0.7245471
1186990657,0.724486
1119912932,0.72428983
518196025,0.7242085
767906897,0.72407436
1177482944,0.72378075
275039040,0.72371227
264730505,0.7236009
1436386344,0.723589
963954976,0.7233986
555980634,0.7232799
731338278,0.72317994
1076851757,0.72290623
1048616732,0.7228862
877715078,0.7228216
869880009,0.722707
1012668071,0.7224964
810702981,0.72210366
668036499,0.72184366
506862363,0.721836
1030565903,0.7212718
703610974,0.72109747
348824675,0.72062194
1436813476,0.7205111
659587021,0.7201925
633999322,0.7200695
1130022662,0.7197348
1437893889,0.71969396
1081353478,0.71965533
760151034,0.7196392
897056723,0.71955127
1491222386,0.71953833
824427999,0.7194107
302562441,0.7193669
1196881104,0.7193376
254723747,0.71915555
1340396675,0.7189394
794074513,0.71883154
596386387,0.7188295
934358546,0.71882784
1165501244,0.7187145
1314412911,0.7187089
1337134428,0.7186312
1159145871,0.7186101
441521313,0.7185881
794440834,0.71846634
1046877862,0.7184459
686546407,0.71836793
1541303879,0.71835434
1210803458,0.7181759
340845575,0.7181532
667377308,0.71814007
738534943,0.7181042
329902067,0.7180407
1056078265,0.7180336
502539755,0.7179466
526633325,0.71791023
1443694726,0.7177795
1137753589,0.7176998
1035697198,0.7175256
324400668,0.71706474
719952686,0.71695185
448711342,0.71688014
1470398799,0.71678716
1540203782,0.7167746
885644726,0.7163584
972195513,0.71624744
1139465695,0.7160102
1207609034,0.71592176
1341467028,0.71579635
1246670965,0.7157732
470057022,0.71562016
892732440,0.7154179
958618317,0.7153733
484136978,0.7151351
352276017,0.7150439
1449496877,0.7145337
983712446,0.71452767
1084347569,0.7144799
1337918469,0.7143516
646446727,0.714344
506852585,0.71428853
1078116902,0.7141626
656988414,0.7140758
638359923,0.71398145
614285533,0.71344185
1128888500,0.71340233
988880206,0.7133819
782117835,0.7133323
1167150856,0.71312773
666848221,0.7129226
851009912,0.7129133
911029401,0.7127083
1067342507,0.7126362
786432493,0.7125342
332767157,0.71248764
930975240,0.712452
467558322,0.7124285
856589783,0.71236664
1240390264,0.7122351
1452408859,0.71220386
909142487,0.71213716
1236463506,0.712016
945537682,0.7119855
1461500968,0.7117139
1155652223,0.71151567
1161384878,0.71136653
826376468,0.71136063
517364443,0.7113455
458340336,0.711174
961932639,0.71081895
881899847,0.71065575
497743558,0.71030414
509410799,0.7102939
1137207004,0.71026486
1333919875,0.71018285
831962752,0.7101123
1053988395,0.7100659
869649129,0.71005344
761316118,0.70992786
1242692644,0.7098991
940668129,0.7097384
1028975292,0.7096482
599414756,0.7094278
770208774,0.70929676
621518363,0.7091873
668315953,0.70917547
267846022,0.7091035
706450316,0.70910007
805973514,0.709082
1487547738,0.70894223
698307133,0.70863473
512269757,0.70843726
1223838004,0.70832324
832741542,0.70825523
1384541541,0.7080654
890958191,0.70800745
255060887,0.70799106
637452124,0.70793784
1205081896,0.70788664
1435494301,0.70779884
1113398942,0.70777655
1250383239,0.70771766
1071000750,0.70739084
656628080,0.7070014
1208463673,0.706977
1177242789,0.7069746
659165064,0.7062167
1063279891,0.70592844
730390667,0.7058606
562308005,0.70582354
1456084821,0.7056873
1324782334,0.7056238
1409755055,0.7054018
756599051,0.70539993
1231579069,0.70521426
1103543354,0.7051951
823253291,0.7051695
479321020,0.70511067
602806448,0.7051045
1140212760,0.7049584
592912500,0.70491517
473756828,0.70489967
1249315951,0.7048953
1218309116,0.70486367
781726066,0.7044976
1049358911,0.7044569
304946428,0.7044016
561578738,0.7043903
1462884465,0.7042117
456175351,0.7040099
1101763862,0.7040095
725636118,0.70385945
1069547603,0.7037953
1149916656,0.7037508
1472267626,0.7035705
779371696,0.70355755
1453456018,0.70301574
307306785,0.7028116
1143791805,0.70280975
880534361,0.70279545
458815820,0.7027849
1331673584,0.7022849
577808511,0.70225984
802963890,0.70218396
257266060,0.7021541
1136859863,0.701964
482510628,0.70123225
585673256,0.70116293
648134922,0.70114875
939710885,0.7011452
1095238864,0.701029
1091039065,0.7007375
285044560,0.700632
857943749,0.7005771
933045058,0.7003624
1072088891,0.70025444
905863759,0.7001678
607794806,0.7001597
1445608403,0.6998628
1000489761,0.6996842
803103250,0.69968057
1131524673,0.6995224
1453079569,0.6993674
1084388696,0.69927305
826201805,0.69926536
703653348,0.6990876
1031506153,0.6990634
1077307045,0.6990024
671397849,0.6989913
579908807,0.69879425
684576060,0.6987785
450224873,0.6986592
290772467,0.6985223
1030962992,0.6985005
1324769140,0.69844174
839978898,0.6984108
494945856,0.69783
1462060312,0.6975329
767524471,0.6973713
596624346,0.69734764
464085314,0.6973411
1103439801,0.6970469
1062692460,0.69684225
551397897,0.69680464
1335528215,0.69662243
1131089223,0.69660604
841510218,0.6965891
1470755777,0.69652
485436606,0.6964457
1333770959,0.69640815
316983115,0.6961929
724191281,0.6960485
1125932548,0.695972
696318775,0.69592905
1315091495,0.6956595
1167409302,0.69558156
581289751,0.6955687
703524048,0.69553953
687722064,0.695446
335177104,0.69540447
1252166455,0.6950902
691176549,0.69502074
934127154,0.6949474
1435674797,0.6948658
1451148752,0.69486237
313652969,0.694814
1302294550,0.6948098
1451895672,0.69468814
253269439,0.69449496
350212476,0.69438356
1027405970,0.69438225
1321610378,0.6943148
732815780,0.69428813
513513672,0.6941999
512812628,0.6941297
633536528,0.6940684
966043684,0.69401556
1333333623,0.693838
1125624801,0.693781
255725185,0.69373506
734007560,0.69347405
1206807136,0.6934424
618438654,0.6934085
493778081,0.69333243
642120182,0.6932171
344759642,0.6929952
1236829015,0.69297326
591146355,0.69288224
1535048131,0.6925913
638523135,0.692476
282639276,0.69245017
643760101,0.69241107
558215338,0.69227564
1232112896,0.6922249
732887249,0.69210047
1193804818,0.6919225
914495842,0.6918886
935575407,0.69183236
577538169,0.6916196
913232089,0.6915924
641439488,0.6914084
518713593,0.6913525
639788852,0.69134444
431852062,0.6913258
1309612777,0.6912803
822785467,0.6911706
1538979184,0.6911538
254061935,0.6910652
867386927,0.690809
334157801,0.6908003
1234673586,0.69068277
516347472,0.69061315
1135070166,0.69044745
294574374,0.6904193
1306635894,0.689958
1527223130,0.6899514
886610792,0.68993604
834112861,0.68981063
461302053,0.68974453
1307020515,0.68963873
949029579,0.6895026
1277247816,0.68949556
717753645,0.6894201
681313309,0.68938357
969066212,0.68916684
678388126,0.6891464
1250287995,0.68896437
1125770942,0.6889025
460817670,0.6887251
708359544,0.6884909
776562687,0.68824303
829039985,0.68807614
1463730420,0.688059
278188904,0.6880054
431429524,0.68778324
289722319,0.6876058
1141566359,0.6873874
1161033801,0.68729854
648271071,0.68720615
292271191,0.6871327
897621250,0.6870638
787125954,0.68692523
557358444,0.6867497
981450176,0.6863798
1319493882,0.68634963
1013157842,0.6863073
341520666,0.6862973
1336217081,0.6862764
1161739517,0.686251
828871590,0.6861707
1543485423,0.68616885
716465460,0.6861636
1219997959,0.68611455
823107219,0.686013
746716922,0.68599665
1351081368,0.68586886
278404840,0.68575865
301528698,0.6857496
454255474,0.6856227
997156481,0.68558407
647057643,0.68551254
703407438,0.6854934
464646196,0.68529254
614269197,0.68523467
1433946278,0.6852237
881509547,0.68509567
481744528,0.6849154
269638717,0.6847263
1043698536,0.68467736
1309333613,0.68459356
294967894,0.6845126
300429908,0.68445355
326077846,0.6842278
1246290648,0.68406576
497723071,0.683978
290905124,0.68383485
333817595,0.6836488
565373932,0.6836278
1182243179,0.68361473
1526479490,0.683551
889762116,0.6835443
448926039,0.68343765
1144366247,0.6832665
779372857,0.6832585
661778257,0.6832245
483681400,0.68305504
1314027564,0.682849
999418973,0.6828278
354564905,0.6827644
857233508,0.6825942
913621228,0.6825746
1033606082,0.6824735
1115831127,0.68245834
1172409547,0.6823561
1352621663,0.68232244
1469960216,0.6822921
1064098715,0.6822063
839304251,0.68209565
314236318,0.6820358
955784372,0.682005
1264438907,0.68191826
718596320,0.6818165
974103580,0.68168104
345155715,0.6813997
887292074,0.6812576
462866703,0.680955
339217987,0.68080413
948980202,0.68076646
998180745,0.6807144
1148933160,0.680671
749572088,0.68042785
480400630,0.680343
321438661,0.68022805
969189970,0.68006665
646379853,0.67985684
505318132,0.67969596
1385749802,0.6795949
1010019140,0.67952067
1326891384,0.67945427
603518653,0.67939866
1457717140,0.6793865
891201915,0.67932475
1134705015,0.6792904
780016369,0.67902136
1499634306,0.67888397
1232934640,0.678874
469151341,0.67883337
597602368,0.67865026
711519254,0.67849237
786557412,0.6784793
860656122,0.67837954
582621548,0.6783232
315823205,0.67832196
958497190,0.6775478
567942573,0.67754114
1190965766,0.6774182
1215254128,0.677353
734201685,0.67722195
778712940,0.6772038
614512263,0.6771533
494407221,0.6771361
336522385,0.6769333
459485147,0.6768904
715700966,0.6768774
305952964,0.6767617
831049632,0.67666525
800100116,0.6766284
431718748,0.6766149
693941065,0.67659676
869963442,0.67642933
801076976,0.6764222
1303637790,0.6762738
1229459959,0.6762732
759700708,0.6762656
298852713,0.6762626
514107593,0.67621535
326430597,0.6760631
1011742040,0.67578393
676318752,0.67570627
650256149,0.6756915
477412227,0.675604
1353475636,0.67542905
921550807,0.6753222
1046458314,0.6753101
1097297811,0.6752346
507653834,0.67520845
582636791,0.67518675
1209823686,0.6751763
991222476,0.67511547
1038994808,0.67510825
636007662,0.67510283
463297917,0.6750354
1056650085,0.67498505
1540027369,0.6747905
1197840235,0.6746519
1448910838,0.6745764
1048788696,0.67446274
1013117663,0.67445534
1245745881,0.6743416
771920658,0.6743243
800036964,0.6742686
1051836903,0.67423415
1317206087,0.6741618
1472110760,0.6740624
678290406,0.6739779
1168275317,0.673968
831902513,0.67383516
304072104,0.67367226
1194290293,0.6736478
346202943,0.6733653
654773831,0.67332304
692900909,0.673313
586649672,0.6732574
1461944215,0.67325664
607658571,0.6731891
743034401,0.672885
859443856,0.672818
300687927,0.67280644
876172743,0.67275643
974193281,0.6727507
1246531306,0.67266035
585618995,0.67265093
